Player,Age,Tm,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM,pid,Year,YR_INT
Jake Allen,22,STL,15,13.0,9.0,4.0,0.0,33,346.0,313.0,0.905,2.46,1,1.8,804,6.0,0.462,4.0,108.0,-2.53,0,0.0,0.0,0,allenja01,2012-2013,2013
Craig Anderson,31,OTT,24,24.0,12.0,9.0,2.0,40,677.0,637.0,0.941,1.69,3,6.5,1421,17.0,0.708,1.0,67.0,19.63,0,0.0,0.0,0,andercr01,2012-2013,2013
Richard Bachman,25,DAL,13,8.0,6.0,5.0,0.0,33,288.0,255.0,0.885,3.25,0,0.9,609,4.0,0.5,3.0,130.0,-7.63,0,0.0,0.0,0,bachmri01,2012-2013,2013
Niklas Backstrom,34,MIN,42,41.0,24.0,15.0,3.0,98,1072.0,974.0,0.909,2.48,2,6.2,2368,18.0,0.439,8.0,104.0,-3.58,0,0.0,0.0,2,backsni01,2012-2013,2013
Jonathan Bernier,24,LAK,14,12.0,9.0,3.0,1.0,24,306.0,282.0,0.922,1.87,1,2.2,768,8.0,0.667,1.0,89.0,2.95,0,1.0,1.0,0,bernijo01,2012-2013,2013
Martin Biron,35,NYR,6,5.0,2.0,2.0,1.0,13,156.0,143.0,0.917,2.32,0,1.0,336,2.0,0.4,1.0,,,0,0.0,0.0,0,bironma01,2012-2013,2013
Ben Bishop,26,OTT,13,12.0,8.0,5.0,0.0,31,399.0,368.0,0.922,2.45,1,3.0,758,8.0,0.667,3.0,88.0,4.14,0,0.0,0.0,0,bishobe01,2012-2013,2013
Ben Bishop,26,TBL,9,9.0,3.0,4.0,1.0,25,302.0,277.0,0.917,2.99,1,2.0,502,6.0,0.667,0.0,94.0,1.6,0,0.0,0.0,2,bishobe01,2012-2013,2013
Sergei Bobrovsky,24,CBJ,38,37.0,21.0,11.0,6.0,74,1084.0,1010.0,0.932,2.0,4,9.2,2219,26.0,0.703,4.0,78.0,21.48,0,0.0,0.0,0,bobrose01,2012-2013,2013
Brian Boucher,36,PHI,4,1.0,0.0,2.0,0.0,6,55.0,49.0,0.8909999999999999,2.5,0,0.2,144,0.0,0.0,0.0,,,0,0.0,0.0,0,bouchbr01,2012-2013,2013
Martin Brodeur,40,NJD,29,29.0,13.0,9.0,7.0,65,654.0,589.0,0.9009999999999999,2.22,2,3.1,1757,15.0,0.517,6.0,113.0,-7.4,1,2.0,3.0,0,brodema01,2012-2013,2013
Ilya Bryzgalov,32,PHI,40,40.0,19.0,17.0,3.0,107,1066.0,959.0,0.9,2.79,1,5.0,2298,20.0,0.5,10.0,114.0,-13.11,0,3.0,3.0,0,bryzgil01,2012-2013,2013
Peter Budaj,30,MTL,13,10.0,8.0,1.0,1.0,25,273.0,248.0,0.9079999999999999,2.28,1,1.6,656,6.0,0.6,2.0,104.0,-0.95,0,0.0,0.0,0,budajpe01,2012-2013,2013
Scott Clemmensen,35,FLA,19,11.0,3.0,7.0,2.0,53,421.0,368.0,0.8740000000000001,3.67,0,0.7,866,3.0,0.273,4.0,143.0,-15.92,0,0.0,0.0,0,clemmsc01,2012-2013,2013
Corey Crawford,28,CHI,30,28.0,19.0,5.0,5.0,57,769.0,712.0,0.9259999999999999,1.94,3,6.0,1761,19.0,0.679,1.0,84.0,10.73,0,0.0,0.0,4,crawfco01,2012-2013,2013
Yann Danis,31,EDM,3,0.0,1.0,0.0,0.0,7,59.0,52.0,0.8809999999999999,3.81,0,0.1,110,0.0,,0.0,,,0,0.0,0.0,0,danisya01,2012-2013,2013
Cedrick Desjardins,27,TBL,3,2.0,0.0,3.0,0.0,8,73.0,65.0,0.89,3.0,0,0.3,160,0.0,0.0,0.0,,,0,0.0,0.0,0,desjace01,2012-2013,2013
Rick DiPietro,31,NYI,3,3.0,0.0,3.0,0.0,12,83.0,71.0,0.855,4.1,0,-0.1,176,0.0,0.0,1.0,,,0,0.0,0.0,0,dipieri01,2012-2013,2013
Devan Dubnyk,26,EDM,38,37.0,14.0,16.0,6.0,90,1132.0,1042.0,0.92,2.57,2,8.1,2101,20.0,0.541,5.0,90.0,9.7,0,0.0,0.0,0,dubnyde01,2012-2013,2013
Brian Elliott,27,STL,24,20.0,14.0,8.0,1.0,49,526.0,477.0,0.907,2.28,3,2.9,1292,12.0,0.6,6.0,106.0,-2.67,0,0.0,0.0,0,elliobr01,2012-2013,2013
Dan Ellis,32,CAR,19,16.0,6.0,8.0,2.0,52,555.0,503.0,0.9059999999999999,3.13,1,3.0,997,8.0,0.5,4.0,106.0,-3.12,0,2.0,2.0,0,ellisda01,2012-2013,2013
Ray Emery,30,CHI,21,19.0,17.0,1.0,0.0,36,460.0,424.0,0.922,1.94,3,3.4,1116,12.0,0.632,1.0,89.0,4.52,0,0.0,0.0,0,emeryra01,2012-2013,2013
Jhonas Enroth,24,BUF,12,9.0,4.0,4.0,1.0,27,332.0,305.0,0.919,2.6,1,2.3,623,7.0,0.778,1.0,92.0,2.24,0,0.0,0.0,0,enrotjh01,2012-2013,2013
Viktor Fasth,30,ANA,25,23.0,15.0,6.0,2.0,52,661.0,609.0,0.9209999999999999,2.18,4,4.8,1428,14.0,0.609,3.0,89.0,6.22,0,0.0,0.0,0,fasthvi01,2012-2013,2013
Marc-Andre Fleury,28,PIT,33,31.0,23.0,8.0,0.0,74,881.0,807.0,0.9159999999999999,2.39,1,5.9,1858,15.0,0.484,5.0,95.0,3.6,0,2.0,2.0,2,fleurma01,2012-2013,2013
Jeff Frazee,25,NJD,1,0.0,0.0,0.0,0.0,0,3.0,3.0,1.0,0.0,0,0.1,19,0.0,,0.0,,,0,0.0,0.0,0,frazeje01,2012-2013,2013
Mathieu Garon,35,TBL,18,16.0,5.0,9.0,2.0,44,427.0,383.0,0.897,2.9,0,1.9,910,6.0,0.375,4.0,117.0,-6.39,0,0.0,0.0,0,garonma01,2012-2013,2013
Jean-Sebastien Giguere,35,COL,18,14.0,5.0,4.0,4.0,43,469.0,426.0,0.9079999999999999,2.84,0,2.7,908,4.0,0.28600000000000003,1.0,104.0,-1.69,0,0.0,0.0,4,gigueje01,2012-2013,2013
Thomas Greiss,27,SJS,6,5.0,1.0,4.0,0.0,13,153.0,140.0,0.915,2.53,1,1.0,308,3.0,0.6,1.0,,,0,0.0,0.0,0,greisth01,2012-2013,2013
Philipp Grubauer,21,WSH,2,1.0,0.0,1.0,0.0,5,59.0,54.0,0.915,3.57,0,0.4,84,0.0,0.0,0.0,,,0,0.0,0.0,0,grubaph01,2012-2013,2013
Jonas Gustavsson,28,DET,7,4.0,2.0,2.0,1.0,17,140.0,123.0,0.879,2.92,0,0.3,349,2.0,0.5,1.0,,,0,1.0,1.0,2,gustajo01,2012-2013,2013
Matt Hackett,22,MIN,1,1.0,0.0,1.0,0.0,5,33.0,28.0,0.848,5.07,0,0.0,59,0.0,0.0,1.0,,,0,0.0,0.0,0,hackema01,2012-2013,2013
Jaroslav Halak,27,STL,16,15.0,6.0,5.0,1.0,29,286.0,257.0,0.899,2.14,3,1.3,813,7.0,0.467,4.0,115.0,-3.81,0,1.0,1.0,0,halakja01,2012-2013,2013
Josh Harding,28,MIN,5,3.0,1.0,1.0,0.0,10,73.0,63.0,0.863,3.24,1,0.0,185,1.0,0.33299999999999996,2.0,,,0,0.0,0.0,0,hardijo01,2012-2013,2013
Johan Hedberg,39,NJD,19,19.0,6.0,10.0,3.0,51,435.0,384.0,0.883,2.76,1,1.2,1108,9.0,0.474,6.0,133.0,-12.69,0,1.0,1.0,4,hedbejo01,2012-2013,2013
Jonas Hiller,30,ANA,26,25.0,15.0,6.0,4.0,59,675.0,616.0,0.9129999999999999,2.36,1,4.2,1498,14.0,0.56,2.0,99.0,0.45,0,1.0,1.0,2,hillejo01,2012-2013,2013
Braden Holtby,23,WSH,36,35.0,23.0,12.0,1.0,90,1123.0,1033.0,0.92,2.58,4,8.0,2089,20.0,0.5710000000000001,5.0,91.0,8.91,0,2.0,2.0,2,holtbbr01,2012-2013,2013
Jimmy Howard,28,DET,42,42.0,21.0,13.0,7.0,87,1129.0,1042.0,0.9229999999999999,2.13,5,8.4,2446,26.0,0.619,7.0,87.0,12.44,0,1.0,1.0,0,howarja02,2012-2013,2013
Carter Hutton,27,CHI,1,1.0,0.0,1.0,0.0,3,28.0,25.0,0.893,3.06,0,0.1,59,0.0,0.0,0.0,,,0,0.0,0.0,0,huttoca01,2012-2013,2013
Leland Irving,24,CGY,6,5.0,2.0,1.0,1.0,15,128.0,113.0,0.883,3.33,0,0.3,270,1.0,0.2,2.0,,,0,1.0,1.0,0,irvinle01,2012-2013,2013
Chad Johnson,26,PHX,4,4.0,2.0,0.0,2.0,5,108.0,103.0,0.9540000000000001,1.22,1,1.2,247,3.0,0.75,0.0,,,0,0.0,0.0,0,johnsch02,2012-2013,2013
Nikolai Khabibulin,40,EDM,12,11.0,4.0,6.0,1.0,29,376.0,347.0,0.9229999999999999,2.55,1,2.8,684,6.0,0.545,1.0,88.0,4.12,0,0.0,0.0,0,khabini01,2012-2013,2013
Anton Khudobin,26,BOS,14,14.0,9.0,4.0,1.0,31,388.0,357.0,0.92,2.32,1,2.8,803,8.0,0.5710000000000001,3.0,91.0,3.17,0,0.0,0.0,4,khudoan01,2012-2013,2013
Keith Kinkaid,23,NJD,1,0.0,0.0,0.0,0.0,1,13.0,12.0,0.9229999999999999,2.33,0,0.1,26,0.0,,0.0,,,0,0.0,0.0,0,kinkake01,2012-2013,2013
Miikka Kiprusoff,36,CGY,24,24.0,8.0,14.0,2.0,77,650.0,573.0,0.882,3.44,0,1.6,1344,10.0,0.41700000000000004,9.0,134.0,-19.75,0,1.0,1.0,0,kiprumi01,2012-2013,2013
Darcy Kuemper,22,MIN,6,3.0,1.0,2.0,0.0,10,119.0,109.0,0.9159999999999999,2.08,0,0.8,288,2.0,0.667,0.0,,,0,0.0,0.0,0,kuempda01,2012-2013,2013
Jason LaBarbera,33,PHX,15,10.0,4.0,6.0,2.0,32,418.0,386.0,0.9229999999999999,2.64,0,3.1,726,5.0,0.5,0.0,87.0,4.82,0,0.0,0.0,0,labarja01,2012-2013,2013
Robin Lehner,21,OTT,12,12.0,5.0,3.0,4.0,27,424.0,397.0,0.9359999999999999,2.2,0,3.8,735,10.0,0.833,0.0,72.0,10.34,0,0.0,0.0,0,lehnero01,2012-2013,2013
Kari Lehtonen,29,DAL,36,35.0,15.0,14.0,3.0,88,1050.0,962.0,0.9159999999999999,2.66,1,7.0,1986,21.0,0.6,5.0,95.0,4.48,0,2.0,2.0,0,lehtoka01,2012-2013,2013
Michael Leighton,31,PHI,1,1.0,0.0,1.0,0.0,5,26.0,21.0,0.8079999999999999,5.07,0,-0.2,59,0.0,0.0,1.0,,,0,0.0,0.0,0,leighmi01,2012-2013,2013
Anders Lindback,24,TBL,24,21.0,10.0,10.0,1.0,63,642.0,579.0,0.902,2.9,0,3.2,1304,11.0,0.524,3.0,111.0,-6.45,0,1.0,1.0,0,lindban01,2012-2013,2013
Henrik Lundqvist,30,NYR,43,43.0,24.0,16.0,3.0,88,1190.0,1102.0,0.9259999999999999,2.05,2,9.3,2575,29.0,0.674,1.0,84.0,16.81,0,1.0,1.0,0,lundqhe01,2012-2013,2013
Roberto Luongo,33,VAN,20,18.0,9.0,6.0,3.0,51,551.0,500.0,0.907,2.56,2,3.1,1197,11.0,0.611,3.0,105.0,-2.47,0,0.0,0.0,0,luongro01,2012-2013,2013
Joey MacDonald,32,CGY,21,17.0,8.0,9.0,1.0,55,562.0,507.0,0.902,2.87,0,2.8,1148,7.0,0.41200000000000003,3.0,111.0,-5.5,0,0.0,0.0,0,macdojo01,2012-2013,2013
Jacob Markstrom,23,FLA,23,23.0,8.0,14.0,1.0,68,685.0,617.0,0.9009999999999999,3.22,0,3.3,1266,9.0,0.391,6.0,113.0,-7.67,0,0.0,0.0,0,marksja02,2012-2013,2013
Chris Mason,36,NSH,11,6.0,1.0,7.0,1.0,29,229.0,200.0,0.873,3.73,0,0.4,467,3.0,0.5,2.0,144.0,-8.83,0,0.0,0.0,0,masonch02,2012-2013,2013
Steve Mason,24,CBJ,13,11.0,3.0,6.0,1.0,35,346.0,311.0,0.899,2.95,0,1.6,712,3.0,0.273,1.0,115.0,-4.53,0,0.0,0.0,0,masonst01,2012-2013,2013
Steve Mason,24,PHI,7,6.0,4.0,2.0,0.0,12,215.0,203.0,0.9440000000000001,1.9,0,2.2,378,4.0,0.667,0.0,63.0,6.94,0,1.0,1.0,0,masonst01,2012-2013,2013
Ryan Miller,32,BUF,40,39.0,17.0,17.0,5.0,108,1270.0,1162.0,0.915,2.81,0,8.3,2302,21.0,0.5379999999999999,4.0,97.0,3.86,0,0.0,0.0,2,millery01,2012-2013,2013
Al Montoya,27,WPG,7,5.0,3.0,1.0,0.0,17,168.0,151.0,0.899,2.9,1,0.8,351,2.0,0.4,2.0,,,0,0.0,0.0,0,montoal01,2012-2013,2013
Petr Mrazek,20,DET,2,2.0,1.0,1.0,0.0,4,51.0,47.0,0.922,2.01,0,0.4,119,1.0,0.5,0.0,,,0,0.0,0.0,0,mrazepe01,2012-2013,2013
Evgeni Nabokov,37,NYI,41,41.0,23.0,11.0,7.0,103,1139.0,1036.0,0.91,2.5,3,6.7,2475,20.0,0.488,5.0,103.0,-2.68,0,4.0,4.0,6,nabokev01,2012-2013,2013
Michal Neuvirth,24,WSH,13,12.0,4.0,5.0,2.0,33,367.0,334.0,0.91,2.74,0,2.2,723,7.0,0.583,2.0,102.0,-0.68,0,0.0,0.0,0,neuvimi01,2012-2013,2013
Antti Niemi,29,SJS,43,43.0,24.0,12.0,6.0,93,1220.0,1127.0,0.924,2.16,4,9.2,2581,29.0,0.674,3.0,87.0,14.45,0,1.0,1.0,2,niemian02,2012-2013,2013
Cristopher Nilstorp,28,DAL,5,5.0,1.0,3.0,1.0,15,146.0,131.0,0.897,3.09,0,0.6,291,2.0,0.4,2.0,,,0,0.0,0.0,0,nihlsch01,2012-2013,2013
Ondrej Pavelec,25,WPG,44,43.0,21.0,20.0,3.0,119,1251.0,1132.0,0.905,2.8,0,6.6,2553,19.0,0.442,8.0,108.0,-8.82,0,0.0,0.0,2,pavelon01,2012-2013,2013
Justin Peters,26,CAR,19,16.0,4.0,11.0,1.0,55,506.0,451.0,0.8909999999999999,3.46,1,1.9,954,6.0,0.375,3.0,123.0,-10.43,0,0.0,0.0,0,peterju01,2012-2013,2013
Kevin Poulin,22,NYI,5,4.0,1.0,3.0,0.0,13,122.0,109.0,0.893,3.03,0,0.5,258,2.0,0.5,1.0,,,0,0.0,0.0,0,poulike01,2012-2013,2013
Carey Price,25,MTL,39,38.0,21.0,13.0,4.0,97,1018.0,921.0,0.905,2.59,3,5.4,2249,21.0,0.5529999999999999,8.0,108.0,-7.34,0,0.0,0.0,0,priceca01,2012-2013,2013
Jonathan Quick,27,LAK,37,36.0,18.0,13.0,4.0,87,889.0,802.0,0.902,2.45,1,4.4,2134,20.0,0.556,9.0,111.0,-8.7,0,0.0,0.0,2,quickjo01,2012-2013,2013
Tuukka Rask,25,BOS,36,34.0,19.0,10.0,5.0,70,980.0,910.0,0.929,2.0,5,8.0,2104,25.0,0.735,4.0,81.0,16.32,0,1.0,1.0,0,rasktu01,2012-2013,2013
James Reimer,24,TOR,33,31.0,19.0,8.0,5.0,76,995.0,919.0,0.924,2.46,4,7.5,1856,17.0,0.5479999999999999,2.0,87.0,11.64,0,1.0,1.0,0,reimeja01,2012-2013,2013
Pekka Rinne,30,NSH,43,42.0,15.0,16.0,8.0,99,1101.0,1002.0,0.91,2.43,5,6.5,2444,22.0,0.524,10.0,102.0,-2.03,0,1.0,1.0,8,rinnepe01,2012-2013,2013
Jussi Rynnas,25,TOR,1,0.0,0.0,0.0,0.0,0,6.0,6.0,1.0,0.0,0,0.1,10,0.0,,0.0,,,0,0.0,0.0,0,rynnaju01,2012-2013,2013
Cory Schneider,26,VAN,30,30.0,17.0,9.0,4.0,61,835.0,774.0,0.927,2.11,5,6.6,1733,21.0,0.7,4.0,83.0,12.54,0,1.0,1.0,0,schneco01,2012-2013,2013
Ben Scrivens,26,TOR,20,17.0,7.0,9.0,0.0,46,542.0,496.0,0.915,2.69,2,3.5,1025,10.0,0.588,3.0,96.0,1.74,0,0.0,0.0,6,scrivbe01,2012-2013,2013
Mike Smith,30,PHX,34,34.0,15.0,12.0,5.0,84,938.0,854.0,0.91,2.58,5,5.6,1956,17.0,0.5,7.0,102.0,-1.38,0,0.0,0.0,0,smithmi01,2012-2013,2013
Alex Stalock,25,SJS,2,0.0,0.0,0.0,1.0,2,13.0,11.0,0.846,2.87,0,0.0,42,0.0,,0.0,,,0,0.0,0.0,0,staloal01,2012-2013,2013
Daniel Taylor,26,CGY,2,2.0,1.0,1.0,0.0,6,68.0,62.0,0.912,3.0,0,0.4,120,1.0,0.5,0.0,,,0,0.0,0.0,0,tayloda02,2012-2013,2013
Jose Theodore,36,FLA,15,14.0,4.0,6.0,3.0,42,391.0,349.0,0.893,3.29,0,1.5,766,5.0,0.35700000000000004,5.0,122.0,-7.56,0,0.0,0.0,2,theodjo01,2012-2013,2013
Semyon Varlamov,24,COL,35,33.0,11.0,21.0,3.0,98,1007.0,909.0,0.903,3.02,3,5.1,1950,12.0,0.364,7.0,110.0,-9.31,0,1.0,1.0,0,varlasi01,2012-2013,2013
Tomas Vokoun,36,PIT,20,17.0,13.0,4.0,0.0,42,519.0,477.0,0.919,2.45,3,3.6,1029,9.0,0.529,5.0,92.0,3.71,0,2.0,2.0,2,vokouto01,2012-2013,2013
Cam Ward,28,CAR,17,16.0,9.0,6.0,1.0,44,477.0,433.0,0.9079999999999999,2.84,0,2.7,929,8.0,0.5,3.0,105.0,-1.99,0,0.0,0.0,0,wardca01,2012-2013,2013
Craig Anderson,30,OTT,63,60.0,33.0,22.0,6.0,165,1917.0,1752.0,0.914,2.83,3,11.7,3492,34.0,0.5670000000000001,9.0,100.0,0.75,0,4.0,4.0,4,andercr01,2011-2012,2012
Alex Auld,31,OTT,14,8.0,2.0,4.0,2.0,36,310.0,274.0,0.884,3.35,0,0.8,645,2.0,0.25,2.0,,,0,0.0,0.0,0,auldal01,2011-2012,2012
Richard Bachman,24,DAL,18,15.0,8.0,5.0,1.0,43,477.0,434.0,0.91,2.77,1,2.7,933,9.0,0.6,2.0,104.0,-1.76,0,1.0,1.0,0,bachmri01,2011-2012,2012
Niklas Backstrom,33,MIN,46,45.0,19.0,18.0,7.0,105,1299.0,1194.0,0.919,2.43,4,8.8,2590,24.0,0.5329999999999999,8.0,93.0,7.31,0,2.0,2.0,2,backsni01,2011-2012,2012
Jonathan Bernier,23,LAK,16,13.0,5.0,6.0,2.0,35,383.0,348.0,0.909,2.36,1,2.1,890,6.0,0.462,1.0,106.0,-1.88,0,0.0,0.0,0,bernijo01,2011-2012,2012
Martin Biron,34,NYR,21,20.0,12.0,6.0,2.0,50,519.0,469.0,0.904,2.46,2,2.5,1220,7.0,0.35,4.0,111.0,-5.13,0,3.0,3.0,0,bironma01,2011-2012,2012
Ben Bishop,25,OTT,10,9.0,3.0,3.0,2.0,22,243.0,221.0,0.909,2.48,0,1.4,532,5.0,0.556,1.0,,,0,0.0,0.0,2,bishobe01,2011-2012,2012
Sergei Bobrovsky,23,PHI,29,25.0,14.0,10.0,2.0,78,769.0,691.0,0.899,3.02,0,3.3,1550,11.0,0.44,5.0,117.0,-11.51,0,0.0,0.0,0,bobrose01,2011-2012,2012
Brian Boucher,35,CAR,10,8.0,1.0,6.0,1.0,31,260.0,229.0,0.8809999999999999,3.4,0,0.6,546,2.0,0.25,2.0,,,0,0.0,0.0,0,bouchbr01,2011-2012,2012
Martin Brodeur,39,NJD,59,59.0,31.0,21.0,4.0,136,1472.0,1336.0,0.9079999999999999,2.41,3,7.9,3392,29.0,0.49200000000000005,11.0,107.0,-8.73,0,4.0,4.0,2,brodema01,2011-2012,2012
Ilya Bryzgalov,31,PHI,59,57.0,33.0,16.0,7.0,141,1554.0,1413.0,0.909,2.48,6,8.6,3415,32.0,0.561,14.0,105.0,-6.64,0,2.0,2.0,4,bryzgil01,2011-2012,2012
Peter Budaj,29,MTL,17,17.0,5.0,7.0,5.0,44,508.0,464.0,0.9129999999999999,2.55,0,3.1,1037,8.0,0.47100000000000003,0.0,100.0,-0.08,0,3.0,3.0,2,budajpe01,2011-2012,2012
Sebastien Caron,31,TBL,3,2.0,1.0,1.0,0.0,7,57.0,50.0,0.877,3.12,0,0.1,135,1.0,0.5,1.0,,,0,0.0,0.0,0,caronse01,2011-2012,2012
Scott Clemmensen,34,FLA,30,25.0,14.0,6.0,6.0,67,773.0,706.0,0.9129999999999999,2.57,1,4.7,1566,16.0,0.64,5.0,100.0,-0.16,0,1.0,1.0,0,clemmsc01,2011-2012,2012
Ty Conklin,35,DET,15,13.0,5.0,6.0,1.0,44,378.0,334.0,0.884,3.28,1,0.9,805,5.0,0.385,4.0,135.0,-11.32,0,1.0,1.0,0,conklty01,2011-2012,2012
Corey Crawford,27,CHI,57,55.0,30.0,17.0,7.0,146,1507.0,1361.0,0.903,2.72,0,7.3,3218,27.0,0.491,13.0,112.0,-15.7,0,0.0,0.0,0,crawfco01,2011-2012,2012
Yann Danis,30,EDM,1,0.0,0.0,0.0,0.0,2,12.0,10.0,0.833,3.7,0,0.0,32,0.0,,0.0,,,0,0.0,0.0,0,danisya01,2011-2012,2012
Jeff Deslauriers,27,ANA,4,4.0,3.0,1.0,0.0,11,113.0,102.0,0.903,2.74,0,0.5,241,2.0,0.5,0.0,,,0,0.0,0.0,0,drouije01,2011-2012,2012
Rick DiPietro,30,NYI,8,6.0,3.0,2.0,3.0,22,177.0,155.0,0.8759999999999999,3.73,0,0.3,354,1.0,0.16699999999999998,2.0,,,0,2.0,2.0,0,dipieri01,2011-2012,2012
Devan Dubnyk,25,EDM,47,42.0,20.0,20.0,3.0,118,1380.0,1262.0,0.914,2.67,2,8.5,2653,23.0,0.5479999999999999,6.0,99.0,1.32,0,1.0,1.0,0,dubnyde01,2011-2012,2012
Brian Elliott,26,STL,38,36.0,23.0,10.0,4.0,58,972.0,914.0,0.94,1.56,9,9.0,2235,28.0,0.778,1.0,69.0,26.04,0,0.0,0.0,0,elliobr01,2011-2012,2012
Dan Ellis,31,ANA,10,5.0,1.0,5.0,0.0,19,214.0,195.0,0.9109999999999999,2.72,0,1.2,419,1.0,0.2,1.0,,,0,1.0,1.0,0,ellisda01,2011-2012,2012
Ray Emery,29,CHI,34,27.0,15.0,9.0,4.0,83,834.0,751.0,0.9,2.81,0,3.8,1774,12.0,0.444,5.0,115.0,-10.89,0,1.0,1.0,2,emeryra01,2011-2012,2012
Jhonas Enroth,23,BUF,26,22.0,8.0,11.0,4.0,63,756.0,693.0,0.917,2.7,1,4.9,1399,15.0,0.682,4.0,96.0,2.37,0,0.0,0.0,2,enrotjh01,2011-2012,2012
Marc-Andre Fleury,27,PIT,67,64.0,42.0,17.0,4.0,153,1768.0,1615.0,0.9129999999999999,2.36,3,10.7,3896,36.0,0.563,7.0,100.0,-0.13,0,2.0,2.0,4,fleurma01,2011-2012,2012
Brian Foster,24,FLA,1,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0.0,5,0.0,,0.0,,,0,0.0,0.0,0,fostebr01,2011-2012,2012
Mathieu Garon,34,TBL,48,44.0,23.0,16.0,4.0,118,1191.0,1073.0,0.9009999999999999,2.85,1,5.4,2484,20.0,0.455,7.0,115.0,-15.02,0,2.0,2.0,0,garonma01,2011-2012,2012
Jean-Sebastien Giguere,34,COL,32,30.0,15.0,11.0,3.0,69,850.0,781.0,0.919,2.28,2,5.7,1820,19.0,0.633,4.0,94.0,4.49,0,0.0,0.0,2,gigueje01,2011-2012,2012
Thomas Greiss,26,SJS,19,14.0,9.0,7.0,1.0,40,472.0,432.0,0.915,2.3,0,3.0,1043,7.0,0.5,2.0,98.0,0.81,0,0.0,0.0,2,greisth01,2011-2012,2012
Jonas Gustavsson,27,TOR,42,36.0,17.0,17.0,4.0,112,1147.0,1035.0,0.902,2.92,4,5.4,2301,14.0,0.389,2.0,113.0,-12.83,0,1.0,1.0,4,gustajo01,2011-2012,2012
Matt Hackett,21,MIN,12,7.0,3.0,6.0,0.0,22,282.0,260.0,0.922,2.38,0,2.0,556,3.0,0.429,2.0,,,0,0.0,0.0,0,hackema01,2011-2012,2012
Jaroslav Halak,26,STL,46,46.0,26.0,12.0,7.0,90,1211.0,1121.0,0.9259999999999999,1.97,6,9.1,2747,29.0,0.63,5.0,86.0,14.71,0,0.0,0.0,0,halakja01,2011-2012,2012
Josh Harding,27,MIN,34,30.0,13.0,12.0,4.0,81,981.0,900.0,0.917,2.62,2,6.4,1855,18.0,0.6,4.0,95.0,3.82,0,0.0,0.0,0,hardijo01,2011-2012,2012
Johan Hedberg,38,NJD,27,23.0,17.0,7.0,2.0,59,718.0,659.0,0.9179999999999999,2.22,4,4.7,1591,12.0,0.522,1.0,95.0,3.08,0,0.0,0.0,2,hedbejo01,2011-2012,2012
Jonas Hiller,29,ANA,73,72.0,29.0,30.0,12.0,182,2021.0,1839.0,0.91,2.57,4,11.4,4253,39.0,0.542,14.0,104.0,-7.26,0,1.0,1.0,0,hillejo01,2011-2012,2012
Braden Holtby,22,WSH,7,6.0,4.0,2.0,1.0,15,192.0,177.0,0.922,2.5,1,1.4,361,3.0,0.5,1.0,,,0,0.0,0.0,0,holtbbr01,2011-2012,2012
Jimmy Howard,27,DET,57,57.0,35.0,17.0,4.0,119,1496.0,1377.0,0.92,2.12,6,10.3,3360,35.0,0.614,8.0,92.0,10.35,0,1.0,1.0,6,howarja02,2011-2012,2012
Shawn Hunwick,24,CBJ,1,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,0.0,3,0.0,,0.0,,,0,0.0,0.0,0,hunwish01,2011-2012,2012
Leland Irving,23,CGY,7,7.0,1.0,3.0,3.0,21,239.0,218.0,0.912,3.19,0,1.4,394,5.0,0.7140000000000001,1.0,,,0,0.0,0.0,0,irvinle01,2011-2012,2012
Brent Johnson,34,PIT,16,14.0,6.0,7.0,2.0,42,359.0,317.0,0.883,3.11,0,0.9,811,4.0,0.28600000000000003,5.0,135.0,-10.96,0,1.0,1.0,0,johnsbr02,2011-2012,2012
Henrik Karlsson,28,CGY,9,7.0,1.0,4.0,2.0,24,239.0,215.0,0.9,3.17,0,1.1,454,2.0,0.28600000000000003,1.0,,,0,0.0,0.0,0,karlshe01,2011-2012,2012
Nikolai Khabibulin,39,EDM,40,40.0,12.0,20.0,7.0,100,1114.0,1014.0,0.91,2.65,2,6.3,2261,20.0,0.5,6.0,104.0,-3.68,0,0.0,0.0,0,khabini01,2011-2012,2012
Anton Khudobin,25,BOS,1,1.0,1.0,0.0,0.0,1,45.0,44.0,0.978,1.0,0,0.6,60,1.0,1.0,0.0,,,0,0.0,0.0,0,khudoan01,2011-2012,2012
Miikka Kiprusoff,35,CGY,70,68.0,35.0,22.0,11.0,162,2040.0,1878.0,0.9209999999999999,2.35,4,14.1,4128,40.0,0.588,6.0,92.0,14.38,0,0.0,0.0,0,kiprumi01,2011-2012,2012
Jason LaBarbera,32,PHX,19,14.0,3.0,9.0,3.0,43,486.0,443.0,0.912,2.54,0,2.8,1015,8.0,0.5710000000000001,1.0,102.0,-0.98,0,0.0,0.0,2,labarja01,2011-2012,2012
Robin Lehner,20,OTT,5,5.0,3.0,2.0,0.0,10,154.0,144.0,0.935,2.01,1,1.3,299,4.0,0.8,0.0,,,0,0.0,0.0,0,lehnero01,2011-2012,2012
