pid,Player,info
bridear01,Archie Briden,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-8,\xa0170lb\xa0(173cm,\xa077kg) ', ' Born:  July 16,\xa01898   in\xa0Renfrew,\xa0Ontario  ca ', 'Died: June\xa08,\xa01974  ']"
bridgme01,Mel Bridgman,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-0,\xa0190lb\xa0(183cm,\xa086kg) ', ' Born:  April 28,\xa01955   in\xa0Trenton,\xa0Ontario  ca ', 'Draft: Philadelphia, 1st round (1st\xa0overall), 1975\xa0NHL\xa0Amateur ', 'Amateur Teams: Victoria\xa0Cougars ']"
brierda01,Daniel Briere,"['Position: C\xa0•\xa0    Shoots: Right\n', '5-9,\xa0174lb\xa0(175cm,\xa078kg) ', ' Born:  October 6,\xa01977   in\xa0Gatineau,\xa0Quebec  ca ', 'Draft: Phoenix, 1st round (24th\xa0overall), 1996\xa0NHL\xa0Entry ', 'Amateur Teams: Drummondville\xa0Voltigeurs ', 'Pronunciation: \\bree-AIR\\', 'Twitter:\n@DannyBriere48']"
briermi01,Michel Briere,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-10,\xa0165lb\xa0(178cm,\xa074kg) ', ' Born:  October 21,\xa01949   in\xa0Malartic,\xa0Quebec  ca ', 'Died: April\xa013,\xa01971  ', 'Draft: Pittsburgh, 3rd round (26th\xa0overall), 1969\xa0NHL\xa0Amateur ']"
brigltr01,Travis Brigley,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-0,\xa0205lb\xa0(183cm,\xa092kg) ', ' Born:  June 16,\xa01977   in\xa0Coronation,\xa0Alberta  ca ', 'Draft: Calgary, 2nd round (39th\xa0overall), 1996\xa0NHL\xa0Entry ', 'Amateur Teams: Lethbridge\xa0Hurricanes ']"
brimaar01,Aris Brimanis,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-3,\xa0215lb\xa0(190cm,\xa097kg) ', ' Born:  March 14,\xa01972   in\xa0Cleveland,\xa0Ohio  us ', 'Draft: Philadelphia, 4th round (86th\xa0overall), 1991\xa0NHL\xa0Entry ', 'Amateur Teams: Bowling\xa0Green, Brandon\xa0Wheat\xa0Kings ']"
brimsfr01,Frank Brimsek,"['Position: G\xa0•\xa0    Catches: Left\n', '5-9,\xa0170lb\xa0(175cm,\xa077kg) ', ' Born:  September 26,\xa01915   in\xa0Eveleth,\xa0Minnesota  us ', 'Died: November\xa011,\xa01998  ', 'Amateur Teams: St.\xa0Cloud\xa0State ', 'Hall of Fame: Inducted as Player\xa01966 (Full\xa0List)']"
brindro01,Rod Brind'Amour,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0205lb\xa0(185cm,\xa092kg) ', ' Born:  August 9,\xa01970   in\xa0Ottawa,\xa0Ontario  ca ', 'Draft: St. Louis, 1st round (9th\xa0overall), 1988\xa0NHL\xa0Entry ', 'Amateur Teams: Michigan\xa0State ', 'As Coach: 3\xa0Yrs, 84‑54‑12,\xa0180\xa0Pts. (Full\xa0Record) ', ""Relatives: Son\xa0Skyler\xa0Brind'Amour ""]"
brindsk01,Skyler Brind'Amour,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-2,\xa0170lb\xa0(188cm,\xa077kg) ', ' Born:  July 27,\xa01999   in\xa0Raleigh,\xa0North Carolina  us ', 'Draft: Edmonton, 6th round (177th\xa0overall), 2017\xa0NHL\xa0Entry ', ""Relatives: Father\xa0Rod\xa0Brind'Amour ""]"
brinddo01,Doug Brindley,"['Position: LW/C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0175lb\xa0(185cm,\xa079kg) ', ' Born:  June 8,\xa01949   in\xa0Walkerton,\xa0Ontario  ca ', 'Draft: Toronto, 2nd round (20th\xa0overall), 1969\xa0NHL\xa0Amateur ', 'Amateur Teams: Niagara\xa0Falls\xa0Flyers ']"
brineda01,David Brine,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0201lb\xa0(185cm,\xa091kg) ', ' Born:  January 6,\xa01985   in\xa0Truro,\xa0Nova Scotia  ca ', 'Amateur Teams: Halifax\xa0Mooseheads ']"
brinkbo01,Bobby Brink,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-8,\xa0165lb\xa0(173cm,\xa074kg) ', ' Born:  July 8,\xa02001   in\xa0Minnetonka,\xa0United\xa0States  us ', 'Draft: Philadelphia, 2nd round (34th\xa0overall), 2019\xa0NHL\xa0Entry ']"
brinkmi01,Milt Brink,"['Position: C\xa0•\xa0    Shoots: Right\n', '5-10,\xa0165lb\xa0(178cm,\xa074kg) ', ' Born:  November 26,\xa01910   in\xa0Hibbing,\xa0Minnesota  us ', 'Died: October\xa031,\xa01999  ']"
brinkbe01,Benjamin Brinkman,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-0,\xa0215lb\xa0(183cm,\xa097kg) ', ' Born:  October 4,\xa02000   in\xa0Edina,\xa0Minnesota  us ', 'Draft: Dallas, 6th round (173rd\xa0overall), 2019\xa0NHL\xa0Entry ', 'Amateur Teams: Minnesota-Duluth ']"
brisegu01,Guillaume Brisebois,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-2,\xa0175lb\xa0(188cm,\xa079kg) ', 'Team: Vancouver Canucks', ' Born:  July 21,\xa01997   in\xa0Longueuil,\xa0Quebec  ca ', 'Draft: Vancouver, 3rd round (66th\xa0overall), 2015\xa0NHL\xa0Entry ', 'Amateur Teams: Acadie-Bathurst\xa0Titan ', ""Pronunciation: \\GEE-OHM BREEZ-b'wah\\""]"
brisepa01,Patrice Brisebois,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-2,\xa0197lb\xa0(188cm,\xa089kg) ', ' Born:  January 27,\xa01971   in\xa0Montreal,\xa0Quebec  ca ', 'Draft: Montreal, 2nd round (30th\xa0overall), 1989\xa0NHL\xa0Entry ', 'Amateur Teams: Drummondville\xa0Voltigeurs, Laval\xa0Titan ']"
brissbr01,Brendan Brisson,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-10,\xa0179lb\xa0(178cm,\xa081kg) ', ' Born:  October 22,\xa02001   in\xa0Los\xa0Angeles,\xa0California  us ', 'Draft: Vegas, 1st round (29th\xa0overall), 2020\xa0NHL\xa0Entry ']"
brissge01,Gerry Brisson,"['Position: RW\xa0•\xa0    Shoots: Left\n', '5-9,\xa0155lb\xa0(175cm,\xa070kg) ', ' Born:  September 3,\xa01937   in\xa0St.\xa0Boniface,\xa0Manitoba  ca ', 'Died: January\xa016,\xa02013  ', 'Amateur Teams: Peterborough\xa0Petes ']"
brittjo01,Josh Brittain,"['Position: LW\n', ' Born:  January 3,\xa01990   ', 'Draft: Anaheim, 3rd round (71st\xa0overall), 2008\xa0NHL\xa0Entry ']"
brittsa01,Sam Brittain,"['Position: G\n', '6-3,\xa0229lb\xa0(190cm,\xa0103kg) ', ' Born:  May 10,\xa01992   in\xa0Calgary,\xa0Alberta  ca ', 'Draft: Florida, 4th round (92nd\xa0overall), 2010\xa0NHL\xa0Entry ', 'Pronunciation: \\SAM brih-TAYN\\']"
britzgr01,Greg Britz,"['Position: RW\xa0•\xa0    Shoots: Left\n', '6-0,\xa0190lb\xa0(183cm,\xa086kg) ', ' Born:  January 3,\xa01961   in\xa0Buffalo,\xa0New York  us ', 'Amateur Teams: Harvard ']"
broadpu01,Punch Broadbent,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-7,\xa0183lb\xa0(170cm,\xa083kg) ', ' Born:  July 13,\xa01892   in\xa0Ottawa,\xa0Ontario  ca ', 'Died: March\xa05,\xa01971  ', 'Hall of Fame: Inducted as Player\xa01962 (Full\xa0List)']"
broadal01,Alex Broadhurst,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-0,\xa0178lb\xa0(183cm,\xa080kg) ', ' Born:  March 7,\xa01993   in\xa0New\xa0Lenox,\xa0Illinois  us ', 'Draft: Chicago, 7th round (199th\xa0overall), 2011\xa0NHL\xa0Entry ', 'Pronunciation: \\AL-ehx BRAWD-hurst\\']"
brobeph01,Philip Broberg,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-3,\xa0198lb\xa0(190cm,\xa089kg) ', ' Born:  June 25,\xa02001   in\xa0Orebro,\xa0Sweden  se ', 'Draft: Edmonton, 1st round (8th\xa0overall), 2019\xa0NHL\xa0Entry ', 'Pronunciation: \\FIHL-ihp BROH-buhrg\\']"
brochma01,Martin Brochu,"['Position: G\xa0•\xa0    Catches: Left\n', '6-0,\xa0199lb\xa0(183cm,\xa090kg) ', ' Born:  March 10,\xa01973   in\xa0Anjou,\xa0Quebec  ca ', 'Amateur Teams: Granby\xa0Bisons, Hull\xa0Olympiques ']"
brochst01,Stephane Brochu,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-0,\xa0185lb\xa0(183cm,\xa083kg) ', ' Born:  August 15,\xa01967   in\xa0Sherbrooke,\xa0Quebec  ca ', 'Draft: NY Rangers, 9th round (175th\xa0overall), 1985\xa0NHL\xa0Entry ', 'Amateur Teams: Quebec\xa0Remparts, St.\xa0Jean\xa0Beavers ']"
brodajo01,Joel Broda,"['Position: C\n', ' Born:  November 24,\xa01989   ', 'Draft: Washington, 5th round (144th\xa0overall), 2008\xa0NHL\xa0Entry ']"
brodatu01,Turk Broda,"['Position: G\xa0•\xa0    Catches: Left\n', '5-9,\xa0180lb\xa0(175cm,\xa081kg) ', ' Born:  May 15,\xa01914   in\xa0Brandon,\xa0Manitoba  ca ', 'Died: October\xa017,\xa01972  ', 'Hall of Fame: Inducted as Player\xa01967 (Full\xa0List)']"
brodeco01,Connie Broden,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-8,\xa0160lb\xa0(173cm,\xa072kg) ', ' Born:  April 6,\xa01932   in\xa0Montreal,\xa0Quebec  ca ', 'Died: November\xa023,\xa02013  ']"
brodeke01,Ken Broderick,"['Position: G\xa0•\xa0    Catches: Right\n', '5-10,\xa0178lb\xa0(178cm,\xa080kg) ', ' Born:  February 16,\xa01942   in\xa0Toronto,\xa0Ontario  ca ', 'Died: March\xa013,\xa02016  ', 'Amateur Teams: British\xa0Columbia, Brampton\xa0Seven-Ups, Toronto\xa0Marlboros ', 'Relatives: Brother\xa0Len\xa0Broderick ']"
brodele01,Len Broderick,"['Position: G\xa0•\xa0    Catches: Left\n', '5-11,\xa0175lb\xa0(180cm,\xa079kg) ', ' Born:  October 11,\xa01938   in\xa0Toronto,\xa0Ontario  ca ', 'Relatives: Brother\xa0Ken\xa0Broderick ']"
brodean01,Anthony Brodeur,"['Position: G\n', ' Born:  June 8,\xa01995   ', 'Draft: New Jersey, 7th round (208th\xa0overall), 2013\xa0NHL\xa0Entry ']"
brodema01,Martin Brodeur,"['Position: G\xa0•\xa0    Catches: Left\n', '6-2,\xa0220lb\xa0(188cm,\xa099kg) ', ' Born:  May 6,\xa01972   in\xa0Montreal,\xa0Quebec  ca ', 'Draft: New Jersey, 1st round (20th\xa0overall), 1990\xa0NHL\xa0Entry ', 'Amateur Teams: St.\xa0Hyacinthe\xa0Lasers ', 'Hall of Fame: Inducted as Player\xa02018 (Full\xa0List)', 'Pronunciation: \\mahr-TAN broh-DYOOR\\', 'Twitter:\n@MartinBrodeur']"
brodema02,Mathieu Brodeur,"['Position: D\n', ' Born:  June 21,\xa01990   ', 'Draft: Phoenix, 3rd round (76th\xa0overall), 2008\xa0NHL\xa0Entry ']"
brodemi01,Mike Brodeur,"['Position: G\xa0•\xa0    Catches: Left\n', '6-2,\xa0190lb\xa0(188cm,\xa086kg) ', ' Born:  March 30,\xa01983   in\xa0Calgary,\xa0Alberta  ca ', 'Draft: Chicago, 7th round (211th\xa0overall), 2003\xa0NHL\xa0Entry ', 'Amateur Teams: Moose\xa0Jaw\xa0Warriors ']"
broderi01,Richard Brodeur,"['Position: G\xa0•\xa0    Catches: Left\n', '5-7,\xa0160lb\xa0(170cm,\xa072kg) ', ' Born:  September 15,\xa01952   in\xa0Longueuil,\xa0Quebec  ca ', 'Draft: NY Islanders, 7th round (97th\xa0overall), 1972\xa0NHL\xa0Amateur ', 'Amateur Teams: Cornwall\xa0Royals ']"
broditj01,T.J. Brodie,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0185lb\xa0(185cm,\xa083kg) ', 'Team: Toronto Maple Leafs', ' Born:  June 7,\xa01990   in\xa0Chatham,\xa0Ontario  ca ', 'Draft: Calgary, 4th round (114th\xa0overall), 2008\xa0NHL\xa0Entry ', 'Amateur Teams: Barrie\xa0Colts, Saginaw\xa0Spirit ', 'Pronunciation: \\TEE-JAY BROH-dee\\']"
brodida01,Daniel Brodin,"['Position: LW\n', ' Born:  February 9,\xa01990   ', 'Draft: Toronto, 5th round (146th\xa0overall), 2010\xa0NHL\xa0Entry ']"
brodijo01,Jonas Brodin,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0198lb\xa0(185cm,\xa089kg) ', 'Team: Minnesota Wild', ' Born:  July 12,\xa01993   in\xa0Karlstad,\xa0Sweden  se ', 'Draft: Minnesota, 1st round (10th\xa0overall), 2011\xa0NHL\xa0Entry ', 'Current salary: $3,500,000', 'Current cap hit: $4,166,667', 'Pronunciation: \\JOH-nuhs BROH-deen\\', 'Twitter:\n@brodin25']"
brodzky01,Kyle Brodziak,"['Position: C\xa0•\xa0    Shoots: Right\n', '6-2,\xa0205lb\xa0(188cm,\xa092kg) ', ' Born:  May 25,\xa01984   in\xa0St.\xa0Paul,\xa0Alberta  ca ', 'Draft: Edmonton, 7th round (214th\xa0overall), 2003\xa0NHL\xa0Entry ', 'Amateur Teams: Moose\xa0Jaw\xa0Warriors ', 'Pronunciation: \\KIGHL BRAHD-zee-ak\\']"
brodzbr01,Bryce Brodzinski,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-11,\xa0197lb\xa0(180cm,\xa089kg) ', ' Born:  August 9,\xa02000   in\xa0Blaine,\xa0Minnesota  us ', 'Draft: Philadelphia, 7th round (196th\xa0overall), 2019\xa0NHL\xa0Entry ', 'Relatives: Brother\xa0Jonny\xa0Brodzinski ']"
brodzjo01,Jonny Brodzinski,"['Position: C\xa0•\xa0    Shoots: Right\n', '6-2,\xa0215lb\xa0(188cm,\xa097kg) ', ' Born:  June 19,\xa01993   in\xa0Ham\xa0Lake,\xa0Minnesota  us ', 'Draft: Los Angeles, 5th round (148th\xa0overall), 2013\xa0NHL\xa0Entry ', 'Amateur Teams: St.\xa0Cloud\xa0State ', 'Pronunciation: \\JAWN-ee brawd-ZIHN-skee\\', 'Relatives: Brothers\xa0Bryce\xa0Brodzinski, Michael\xa0Brodzinski ']"
brodzmi01,Michael Brodzinski,"['Position: D\xa0•\xa0    Shoots: Right\n', '5-11,\xa0195lb\xa0(180cm,\xa088kg) ', ' Born:  May 28,\xa01995   in\xa0Coon\xa0Rapids,\xa0Minnesota  us ', 'Draft: San Jose, 5th round (141st\xa0overall), 2013\xa0NHL\xa0Entry ', 'Pronunciation: \\MIGH-kuhl brawd-ZIHN-skee\\', 'Relatives: Brother\xa0Jonny\xa0Brodzinski ']"
brollda01,David Broll,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-2,\xa0216lb\xa0(188cm,\xa097kg) ', ' Born:  January 4,\xa01993   in\xa0Mississauga,\xa0Ontario  ca ', 'Draft: Toronto, 6th round (152nd\xa0overall), 2011\xa0NHL\xa0Entry ', 'Amateur Teams: Erie\xa0Otters, Sault\xa0Ste.\xa0Marie\xa0Greyhounds ', 'Pronunciation: \\DAY-vihd BROHL\\']"
bromema01,Mathias Brome,"['Position: F\xa0•\xa0    Shoots: Left\n', '6-0,\xa0183lb\xa0(183cm,\xa083kg) ', 'Team: Detroit Red Wings', ' Born:  July 29,\xa01994   in\xa0Orby,\xa0Sweden  se ', 'Current salary: $925,000', 'Current cap hit: $925,000']"
bromlga01,Gary Bromley,"['Position: G\xa0•\xa0    Catches: Left\n', '5-10,\xa0160lb\xa0(178cm,\xa072kg) ', ' Born:  January 19,\xa01950   in\xa0Edmonton,\xa0Alberta  ca ', 'Amateur Teams: Regina\xa0Pats\xa0 ']"
brookjo01,Josh Brook,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-2,\xa0185lb\xa0(188cm,\xa083kg) ', ' Born:  June 17,\xa01999   in\xa0Yorkton,\xa0Saskatchewan  ca ', 'Draft: Montreal, 2nd round (56th\xa0overall), 2017\xa0NHL\xa0Entry ', 'Amateur Teams: Moose\xa0Jaw\xa0Warriors ', 'Pronunciation: \\JAWSH BRUHK\\']"
brooksh01,Sheldon Brookbank,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-1,\xa0202lb\xa0(185cm,\xa091kg) ', ' Born:  October 3,\xa01980   in\xa0Lanigan,\xa0Saskatchewan  ca ', 'Pronunciation: \\SHEHL-duhn BRUK-bank\\', 'Relatives: Brother\xa0Wade\xa0Brookbank ']"
brookwa01,Wade Brookbank,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-4,\xa0225lb\xa0(193cm,\xa0102kg) ', ' Born:  September 29,\xa01977   in\xa0Lanigan,\xa0Saskatchewan  ca ', 'Relatives: Brother\xa0Sheldon\xa0Brookbank ']"
brookbo01,Bob Brooke,"['Position: C\xa0•\xa0    Shoots: Right\n', '5-11,\xa0195lb\xa0(180cm,\xa088kg) ', ' Born:  December 18,\xa01960   in\xa0Melrose,\xa0Massachusetts  us ', 'Draft: St. Louis, 4th round (75th\xa0overall), 1980\xa0NHL\xa0Entry ', 'Amateur Teams: Yale ']"
brookad01,Adam Brooks,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-11,\xa0180lb\xa0(180cm,\xa081kg) ', 'Team: Toronto Maple Leafs', ' Born:  May 6,\xa01996   in\xa0Winnipeg,\xa0Manitoba  ca ', 'Draft: Toronto, 4th round (92nd\xa0overall), 2016\xa0NHL\xa0Entry ', 'Amateur Teams: Regina\xa0Pats\xa0 ', 'Pronunciation: \\A-duhm BRUHKS\\']"
brookal01,Alex Brooks,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-1,\xa0195lb\xa0(185cm,\xa088kg) ', ' Born:  August 21,\xa01976   in\xa0Madison,\xa0Wisconsin  us ', 'Amateur Teams: Wisconsin ']"
brookar01,Art Brooks,"['Position: G\n', ' Born:  February 4,\xa01889   in\xa0Guelph,\xa0Ontario  ca ']"
brookgo01,Gord Brooks,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-8,\xa0168lb\xa0(173cm,\xa076kg) ', ' Born:  September 11,\xa01950   in\xa0Cobourg,\xa0Ontario  ca ', 'Died: October\xa01,\xa02020  ', 'Draft: St. Louis, 4th round (51st\xa0overall), 1970\xa0NHL\xa0Amateur ', 'Amateur Teams: Hamilton\xa0Red\xa0Wings, London\xa0Knights ']"
brookro01,Ross Brooks,"['Position: G\xa0•\xa0    Catches: Left\n', '5-8,\xa0173lb\xa0(173cm,\xa078kg) ', ' Born:  October 17,\xa01937   in\xa0Toronto,\xa0Ontario  ca ', 'Amateur Teams: Barrie\xa0Flyers ']"
brophev01,Evan Brophey,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-2,\xa0199lb\xa0(188cm,\xa090kg) ', ' Born:  December 3,\xa01986   in\xa0Kitchener,\xa0Ontario  ca ', 'Draft: Chicago, 3rd round (68th\xa0overall), 2005\xa0NHL\xa0Entry ', 'Amateur Teams: Belleville\xa0Bulls, Barrie\xa0Colts, Plymouth\xa0Whalers ']"
brophbe01,Bernie Brophy,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-8,\xa0165lb\xa0(173cm,\xa074kg) ', ' Born:  August 9,\xa01905   in\xa0Collingwood,\xa0Ontario  ca ', 'Died: July\xa019,\xa01982  ']"
brophfr01,Frank Brophy,"['Position: G\xa0•\xa0    Catches: Left\n', '5-6,\xa0150lb\xa0(168cm,\xa068kg) ', ' Born:  August 9,\xa01900   in\xa0Quebec\xa0City,\xa0Quebec  ca ', 'Died: June\xa029,\xa01930  ']"
brosnpa01,Pat Brosnihan,"['Position: RW\n', ' Born:  August 20,\xa01986   ', 'Draft: Phoenix, 7th round (212th\xa0overall), 2005\xa0NHL\xa0Entry ']"
brosswi01,Willie Brossart,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-0,\xa0190lb\xa0(183cm,\xa086kg) ', ' Born:  May 29,\xa01949   in\xa0Allan,\xa0Saskatchewan  ca ', 'Draft: Philadelphia, 3rd round (28th\xa0overall), 1969\xa0NHL\xa0Amateur ', 'Amateur Teams: Estevan\xa0Bruins, Swift\xa0Current\xa0Broncos ']"
brossla01,Laurent Brossoit,"['Position: G\n', '6-3,\xa0204lb\xa0(190cm,\xa092kg) ', 'Team: Winnipeg Jets', ' Born:  March 23,\xa01993   in\xa0Port\xa0Alberni,\xa0British Columbia  ca ', 'Draft: Calgary, 6th round (164th\xa0overall), 2011\xa0NHL\xa0Entry ', 'Amateur Teams: Edmonton\xa0Oil\xa0Kings ', 'Current salary: $1,500,000', 'Current cap hit: $1,500,000', 'Pronunciation: \\lohr-AHNT brah-SAH\\']"
broteaa01,Aaron Broten,"['Position: LW/C\xa0•\xa0    Shoots: Left\n', '5-10,\xa0180lb\xa0(178cm,\xa081kg) ', ' Born:  November 14,\xa01960   in\xa0Roseau,\xa0Minnesota  us ', 'Draft: Colorado, 6th round (106th\xa0overall), 1980\xa0NHL\xa0Entry ', 'Amateur Teams: Minnesota ', 'Relatives: Brothers\xa0Neal\xa0Broten, Paul\xa0Broten ']"
brotene01,Neal Broten,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-9,\xa0175lb\xa0(175cm,\xa079kg) ', ' Born:  November 29,\xa01959   in\xa0Roseau,\xa0Minnesota  us ', 'Draft: Minnesota, 2nd round (42nd\xa0overall), 1979\xa0NHL\xa0Entry ', 'Amateur Teams: Minnesota ', 'Relatives: Brothers\xa0Aaron\xa0Broten, Paul\xa0Broten ']"
brotepa01,Paul Broten,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-11,\xa0188lb\xa0(180cm,\xa085kg) ', ' Born:  October 27,\xa01965   in\xa0Roseau,\xa0Minnesota  us ', 'Draft: NY Rangers, 4th round (77th\xa0overall), 1984\xa0NHL\xa0Entry ', 'Amateur Teams: Minnesota ', 'Relatives: Brothers\xa0Aaron\xa0Broten, Neal\xa0Broten ']"
brouiju01,Julien Brouillette,"['Position: D\n', '5-11,\xa0185lb\xa0(180cm,\xa083kg) ', ' Born:  December 5,\xa01986   in\xa0St.\xa0Espirit,\xa0Quebec  ca ', 'Amateur Teams: Chicoutimi\xa0Sagueneens ', 'Pronunciation: \\JOO-lee-ehn BREE-eht\\']"
brouspa01,Paul Brousseau,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-2,\xa0203lb\xa0(188cm,\xa092kg) ', ' Born:  September 18,\xa01973   in\xa0Pierrefonds,\xa0Quebec  ca ', 'Draft: Quebec, 2nd round (28th\xa0overall), 1992\xa0NHL\xa0Entry ', 'Amateur Teams: Chicoutimi\xa0Sagueneens, Hull\xa0Olympiques, Trois\xa0Rivieres\xa0Draveurs ']"
brouwtr01,Troy Brouwer,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-3,\xa0213lb\xa0(190cm,\xa096kg) ', ' Born:  August 17,\xa01985   in\xa0Vancouver,\xa0British Columbia  ca ', 'Draft: Chicago, 7th round (214th\xa0overall), 2004\xa0NHL\xa0Entry ', 'Amateur Teams: Moose\xa0Jaw\xa0Warriors ', 'Pronunciation: \\TROI BROW-uhr\\', 'Twitter:\n@TroyBrouwer36']"
brownad01,Adam Brown,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-9,\xa0175lb\xa0(175cm,\xa079kg) ', ' Born:  February 4,\xa01920   in\xa0Johnstone,\xa0United\xa0Kingdom  gb ', 'Died: August\xa09,\xa01960  ', 'Relatives: Son\xa0Andy\xa0Brown ']"
brownan01,Andy Brown,"['Position: G\xa0•\xa0    Catches: Left\n', '6-0,\xa0185lb\xa0(183cm,\xa083kg) ', ' Born:  February 15,\xa01944   in\xa0Hamilton,\xa0Ontario  ca ', 'Relatives: Father\xa0Adam\xa0Brown ']"
brownar01,Arnie Brown,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0185lb\xa0(185cm,\xa083kg) ', ' Born:  January 28,\xa01942   in\xa0Oshawa,\xa0Ontario  ca ', 'Died: July\xa026,\xa02019  ', ""Amateur Teams: Toronto\xa0Marlboros, Toronto\xa0St.\xa0Michael's ""]"
brownbo01,Bob Brown,"['Position: D\n', ' Born:  December 18,\xa01950   in\xa0Toronto,\xa0Ontario  ca ']"
brownbr01,Brad Brown,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-4,\xa0220lb\xa0(193cm,\xa099kg) ', ' Born:  December 27,\xa01975   in\xa0Baie\xa0Verte,\xa0Newfoundland and Labrador  ca ', 'Draft: Montreal, 1st round (18th\xa0overall), 1994\xa0NHL\xa0Entry ', 'Amateur Teams: Barrie\xa0Colts, North\xa0Bay\xa0Centennials ']"
brownca01,Cam Brown,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-1,\xa0210lb\xa0(185cm,\xa095kg) ', ' Born:  May 15,\xa01969   in\xa0Saskatoon,\xa0Saskatchewan  ca ', 'Amateur Teams: Brandon\xa0Wheat\xa0Kings ']"
brownch01,Chris Brown,"['Position: C\xa0•\xa0    Shoots: Right\n', '6-2,\xa0215lb\xa0(188cm,\xa097kg) ', ' Born:  February 3,\xa01991   in\xa0Flower\xa0Mound,\xa0Texas  us ', 'Draft: Phoenix, 2nd round (36th\xa0overall), 2009\xa0NHL\xa0Entry ', 'Amateur Teams: Michigan ', 'Pronunciation: \\KRIHS BROWN\\', 'Twitter:\n@txbrownie']"
brownch02,Christopher Brown,"['Position: C\xa0•\xa0    Shoots: Right\n', '6-0,\xa0179lb\xa0(183cm,\xa081kg) ', ' Born:  February 22,\xa01996   in\xa0Pontiac,\xa0Michigan  us ', 'Draft: Buffalo, 6th round (151st\xa0overall), 2014\xa0NHL\xa0Entry ', 'Pronunciation: \\KRIHS-tuh-fuhr BROWN\\']"
brownco01,Connie Brown,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-7,\xa0168lb\xa0(170cm,\xa076kg) ', ' Born:  January 11,\xa01917   in\xa0Vankleek\xa0Hill,\xa0Ontario  ca ', 'Died: June\xa03,\xa01966  ']"
brownco02,Connor Brown,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-0,\xa0183lb\xa0(183cm,\xa083kg) ', 'Team: Ottawa Senators', ' Born:  January 14,\xa01994   in\xa0Toronto,\xa0Ontario  ca ', 'Draft: Toronto, 6th round (156th\xa0overall), 2012\xa0NHL\xa0Entry ', 'Amateur Teams: Erie\xa0Otters ', 'Current salary: $2,800,000', 'Current cap hit: $3,600,000', 'Pronunciation: \\KAW-nuhr BROWN\\', 'Twitter:\n@Breeze2Greeze']"
browncu01,Curtis Brown,"['Position: C/LW\xa0•\xa0    Shoots: Left\n', '6-0,\xa0200lb\xa0(183cm,\xa090kg) ', ' Born:  February 12,\xa01976   in\xa0Unity,\xa0Saskatchewan  ca ', 'Draft: Buffalo, 2nd round (43rd\xa0overall), 1994\xa0NHL\xa0Entry ', 'Amateur Teams: Moose\xa0Jaw\xa0Warriors, Prince\xa0Albert\xa0Raiders ']"
brownda01,Dave Brown,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-5,\xa0222lb\xa0(196cm,\xa0100kg) ', ' Born:  October 12,\xa01962   in\xa0Saskatoon,\xa0Saskatchewan  ca ', 'Draft: Philadelphia, 7th round (140th\xa0overall), 1982\xa0NHL\xa0Entry ', 'Amateur Teams: Saskatoon\xa0Blades, Spokane\xa0Flyers ']"
